part_name,c1,c2,c3,c4,c5,c6
part7,Driving licence to be carried by driver and produced required.,135,2,,,"Every holder of a driving licence who is charged before any court with any offence under this Act, or with any offence under any other written law committed in connexion with the driving of a motor vehicle, shall take the licence with him to the court and shall, if he is convicted of the offence, forthwith produce the licence to the court for the purpose of endorsement under section 136."
part7,Driving licence to be carried by driver and produced required.,135,3,,,"Where a driving licence is not produced in accordance with the provisions of subsection (2), the court may make order disqualifying the holder of that licence for driving a motor vehicle until the licence is produced to the court."
part7,Driving licence to be carried by driver and produced required.,135,4,,,"Where a driving licence is produced to a police officer at any investigation made by him into an offence alleged to have been committed in connexion with the driving of a motor vehicle by the person who is the holder of the licence, the police officer may take charge of such licence for the time being and issue to such person a permit under his hand, in the prescribed form and setting out the prescribed particulars."
part7,Driving licence to be carried by driver and produced required.,135,5,,,"A permit issued under subsection (4) shall be deemed to be sufficient authority for the person to whom it is issued to drive a motor vehicle, notwithstanding that he is not in possession of a driving licence, for such period not exceeding fourteen days as may be specified in the permit by the police officer, and for such further period or periods as the court before which he is charged may specify by endorsement made on the permit."
part7,Driving licence to be carried by driver and produced required.,135,6,,,"Every driving licence taken by a police officer under subsection (4) shall-(a) where it is subsequently decided that no charge should be preferred against the holder thereof, be returned to him within a week after such decision is taken ; or(b) where a charge is preferred, be returned to him, unless it is cancelled or suspended by the court, within a week after the final disposal of the charge."
part7,Driving licence to be carried by driver and produced required.,135,6,a,,"where it is subsequently decided that no charge should be preferred against the holder thereof, be returned to him within a week after such decision is taken ; or"
part7,Driving licence to be carried by driver and produced required.,135,6,b,,"where a charge is preferred, be returned to him, unless it is cancelled or suspended by the court, within a week after the final disposal of the charge."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,1,,,"Subject to the provisions of subsection (2), any court before which a person is convicted of any offence under this Act, or of any offence under any other written law committed in connexion with the driving of a motor vehicle, may in addition to any other punishment which it may lawfully impose for that offence-(a) if the person convicted is the holder of a driving licence issued or deemed to be issued under this Act, suspend the licence for a specified period not exceeding two years, or cancel the licence; or(b) if the person convicted is not the holder of a driving licence declare him to be disqualified for obtaining a driving licence for a specified period."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,1,a,,"if the person convicted is the holder of a driving licence issued or deemed to be issued under this Act, suspend the licence for a specified period not exceeding two years, or cancel the licence; or"
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,1,b,,if the person convicted is not the holder of a driving licence declare him to be disqualified for obtaining a driving licence for a specified period.
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,2,,,"Where the driving licence of any person convicted of the offence of contravening any of the provisions of subsections (1) and (2) of section 151, or of any offence in connexion with the driving of a motor vehicle punishable under section 272 or section 328 of the Penal Code, contains at the time of such conviction endorsements, made after the 1st day of January, 1941, under the Motor Car Ordinance, No. 45 of 1938, or made under this Act in respect of not less than two and not more than four previous convictions of any of those offences or of the offence of contravening any of the provisions of any such enactment corresponding to the provisions of subsections (1) and (2) of section 151, the court shall either cancel the licence or suspend the licence for a stated period, which shall be not less than six months nor more than two years; and where the licence contains at the time of such conviction endorsements so made in respect of five previous convictions of any of the offences aforesaid, the court shall cancel the licence."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,3,,,"Where the driving licence of any person convicted of any offence in connexion with the driving of a motor vehicle punishable under section 298 or section 329 of the Penal Code contains at the time of such conviction endorsements, made after the 1st day of January, 1941, under the Motor Car Ordinance, No. 45 of 1938, or made under this Act, in respect of two previous convictions of any of those offences, the court shall cancel the licence."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,4,,,"Where any person is convicted of the offence of contravening the provisions of section 99, the court shall make an order suspending the driving licence of such person, or declaring such person to be disqualified for obtaining a driving licence, for a period of not less than twelve months, unless in the circumstances of any case, for special reasons to be recorded in the proceedings, the court is of opinion that such order should not be made or that the period of suspension or disqualification should be less than twelve months."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,5,,,"Where the holder of a driving licence is convicted before any court of any offence under this Act or of any offence under any other written law committed in connexion with the driving of a motor vehicle, the court shall endorse upon the licence the particulars of the conviction and of any order made under this section and the date of such endorsement; and every such endorsement shall be initialled by the Judge or Magistrate of the court, or in the case of a conviction by the High Court, by the Registrar of that court."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,6,,,"Where any court under subsection (5) endorses on any driving licence the particulars of any conviction and no order suspending or cancelling the licence is made by the court, the court shall forward to the Commissioner a copy of the endorsement made on the licence."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,7,,,"Where an order suspending or cancelling a driving licence is made and endorsed on the licence under this section, the court shall forward the licence to the Commissioner."
part7,Suspension or cancellation of driving licences and order disqualifying persons for obtaining licences.,136,8,,,"Where a driving licence is suspended for any period, the Commissioner shall return the licence on demand, at the end of that period, to the person in whose name the licence was issued."
part7,Consequences of orders of suspension or cancellation.,137,1,,,Where a driving licence is suspended by a court under section 136-(a) the person whose licence is so suspended shall during the period of such suspension be disqualified for obtaining a new driving licence ;and(b) the Commissioner shall not issue a new driving licence to that person during that period.
part7,Consequences of orders of suspension or cancellation.,137,1,a,,the person whose licence is so suspended shall during the period of such suspension be disqualified for obtaining a new driving licence ;and
part7,Consequences of orders of suspension or cancellation.,137,1,b,,the Commissioner shall not issue a new driving licence to that person during that period.
part7,Consequences of orders of suspension or cancellation.,137,2,,,Save as otherwise provided in subsections (5) to (9)-(a) any person whose driving licence is cancelled under section 136 shall be deemed to be disqualified for obtaining a new driving licence; and(b) the Commissioner shall not issue to that person a new driving licence.
part7,Consequences of orders of suspension or cancellation.,137,2,a,,any person whose driving licence is cancelled under section 136 shall be deemed to be disqualified for obtaining a new driving licence; and
part7,Consequences of orders of suspension or cancellation.,137,2,b,,the Commissioner shall not issue to that person a new driving licence.
part7,Consequences of orders of suspension or cancellation.,137,3,,,"Where any court has under section 136 (1) declared any person to be disqualified for obtaining a driving licence for any period, the Commissioner shall not during that period issue to that person a driving licence."
part7,Consequences of orders of suspension or cancellation.,137,4,,,"No person shall drive a motor vehicle on a highway at any time while any order suspending or cancelling his driving licence or declaring him to be disqualified for obtaining a licence, is in force."
part7,Consequences of orders of suspension or cancellation.,137,5,,,"The court which has made order cancelling the driving licence of any person may, on the application of that person made at any time after the expiry of a period of two years reckoned from the date of cancellation, and after such inquiry as the court may consider necessary, make order authorizing him to apply to the Commissioner for a new driving licence in accordance with the provisions of this Act."
part7,Consequences of orders of suspension or cancellation.,137,6,,,The court shall notify the Commissioner and the police of the receipt of any such application and shall afford the Commissioner and the police an opportunity of being heard and of making representations against the grant of the application and of adducing evidence in support of any representation so made. Notice on the police may for the purposes of this subsection be served on the senior police officer attached to the court which issues such notice.
part7,Consequences of orders of suspension or cancellation.,137,7,,,"The court shall, in the consideration of any such application have regard to all the circumstances of the case with particular reference to the fitness of the applicant to hold a driving licence."
part7,Consequences of orders of suspension or cancellation.,137,8,,,"Any such application may, if refused, be renewed at any time after the expiry of a period of two years reckoned from the date of refusal, and further applications may in like manner be made to the court at successive intervals of not less than two years reckoned from the date of the last refusal. All the other provisions of this subsection, relating to the first application made by any person thereunder after the cancellation of his driving licence, shall apply equally to any other application made by him after the refusal of the first application."
part7,Consequences of orders of suspension or cancellation.,137,9,,,"Where any court makes order under this subsection authorizing any person to apply for a new driving licence, such person may make application for the certificate under section 124 and the provisions of this Part relating to the issue of driving licences shall apply accordingly. Where a new driving licence is issued to any such person the Commissioner shall make an entry in the new licence to the effect that it is issued in consequence of an order under this section, but shall not set out therein any particulars relating to any previous conviction of that person."
part7,Fraudulent application for driving licence.,138,1,,,"If any person who is declared to be disqualified for obtaining, or who has been refused, a driving licence, applies for or obtains a driving licence while he is so disqualified or without disclosing such refusal, or if any person whose licence has been endorsed or cancelled by any court, applies for or obtains another licence without giving particulars of the endorsement or cancellation, that person shall be guilty of an offence under this Act, and any licence so obtained shall be of no effect."
part7,Fraudulent application for driving licence.,138,2,,,"If any person who at any time before the appointed date has under the provisions of any written law for the time being in force, been disqualified by or by virtue of any order of a court for obtaining a certificate by any competent authority, applies for or obtains a driving licence under this Act while he is so disqualified or without disclosing such refusal, as the case may be, that person shall be guilty of an offence under this Act and any licence so obtained shall be of no effect,"
part7,Fraudulent application for driving licence.,138,3,,,"If any person whose certificate of competence has at any time before the appointed date been endorsed or cancelled, or suspended for any stated period under the provisions of any written law for the time being in force, applies for or obtains a driving licence under this Act without giving particulars of such endorsement, cancellation, or suspension, as the case may be, that person shall be guilty of an offence under this Act and any licence so obtained shall be of no effect."
part7,"Appeals from orders of suspension, cancellation or disqualification.",139,,,,". Any person who is dissatisfied with any order made under this Part by any court suspending or cancelling a driving licence held by him or declaring him to be disqualified for obtaining a driving licence may, whether or not any other punishment is imposed by the court, appeal against the order to the Court of Appeal; and the provisions of sections 320 to 360 of the Code of Criminal Procedure Act shall apply to every appeal under this section."
part8,Speed limits.,140,1,,,"A motor coach, or a lorry having a tare exceeding one ton, shall not be driven-(a) on any highway within an urban area, at a greater speed than twenty miles per hour, or(b) on any highway outside an urban area, at a greater speed than twenty-five miles per hour."
part8,Speed limits.,140,1,a,,"on any highway within an urban area, at a greater speed than twenty miles per hour, or"
part8,Speed limits.,140,1,b,,"on any highway outside an urban area, at a greater speed than twenty-five miles per hour."
part8,Speed limits.,140,2,,,"A motor vehicle of any class or description, to which subsection (1) does not apply, shall not be driven- (a) on any highway within an urban area, at a greater speed than thirty miles per hour; or (b) on any highway outside an urban area, at a greater speed than forty miles per hour."
part8,Regulations as to more stringent speed limits,141,1,,,"Regulations may be made, as respects all highways or the highways in any specified area or any specified highway or part of a highway, prescribing for all motor vehicles or any specified class or description of motor vehicles or any specified motor vehicles, speed limits more stringent than the limits set out in section 140."
part8,Regulations as to more stringent speed limits,141,2,,,"No motor vehicle, to which any regulation made under subsection (1) applies, shall be driven at a speed exceeding the limit prescribed by the regulation on any highway or part of a highway in respect of which the regulation is made."
part8,"Exemption from, and relaxation of speed limits",142,,,,Regulations may be made in respect of all highways or the highways in any specified area or any specified highway-
part8,"Exemption from, and relaxation of speed limits",142,a,,,"prescribing for all motor vehicles or any specified class or description of motor vehicles, or any specified motor vehicle, speed limits less stringent than those set out in section 140; or"
part8,"Exemption from, and relaxation of speed limits",142,b,,,"exempting, subject to such conditions as may be prescribed, all motor vehicles or any specified class or description of motor vehicles or any specified motor vehicle, belonging to or exclusively employed in the service of the State or of any local authority, from the provisions of section 140."
part8,Regulations for restriction of motor traffic,143,1,,,"Regulations may be made prohibiting, restricting or controlling the use of all motor vehicles or any specified class or description of motor vehicles on all highways or on the highways in any specified area or on any specified highway or part thereof, so far as such prohibition, restriction or control is necessary for the safety or convenience of the public or the prevention of injury to or excessive wear of any highway or any bridge on any highway."
part8,Regulations for restriction of motor traffic,143,2,,,"No motor vehicle of any class or description, to which any regulation made under subsection (1) applies, shall be used in contravention of that regulation on any highway in respect of which that regulation is made."
part8,Restriction of motor traffic on highways outside Colombo,144,1,,,"Regulations may be made-(a) declaring any specified highway outside Colombo to be suitable for use by-(i) motor coaches; or(ii) lorries having a tare exceeding one and one-half tons ; or(iii) articulated vehicles, trailers or six-wheeled motor vehicles; or(iv) any other class or description of motor vehicles having a tare exceeding two and one-quarter tons ; and(b) prescribing the conditions or restrictions subject to which such motor vehicles may be used on such highway."
part8,Restriction of motor traffic on highways outside Colombo,144,1,a,,"declaring any specified highway outside Colombo to be suitable for use by-(i) motor coaches; or(ii) lorries having a tare exceeding one and one-half tons ; or(iii) articulated vehicles, trailers or six-wheeled motor vehicles; or(iv) any other class or description of motor vehicles having a tare exceeding two and one-quarter tons ; and"
part8,Restriction of motor traffic on highways outside Colombo,144,1,a,i,motor coaches; or
part8,Restriction of motor traffic on highways outside Colombo,144,1,a,ii,lorries having a tare exceeding one and one-half tons ; or
part8,Restriction of motor traffic on highways outside Colombo,144,1,a,iii,"articulated vehicles, trailers or six-wheeled motor vehicles; or"
part8,Restriction of motor traffic on highways outside Colombo,144,1,a,iv,any other class or description of motor vehicles having a tare exceeding two and one-quarter tons ; and
part8,Restriction of motor traffic on highways outside Colombo,144,1,b,,prescribing the conditions or restrictions subject to which such motor vehicles may be used on such highway.
part8,Restriction of motor traffic on highways outside Colombo,144,2,,,"No motor vehicle of any class or description specified in subsection (1) shall be used on any highway outside Colombo, unless such highway has been declared by regulation under that subsection to be suitable for use by that class or description of motor vehicles, or otherwise than in accordance with such conditions or restrictions as may be prescribed by that regulation:"
part8,Restriction of motor traffic on highways outside Colombo,144,2,,,"Provided, however, that any motor vehicle of any class or description specified in subsection (1) may be used on any highway outside Colombo, which is in charge of the Department of Highways or a Department of a Director of Works or the Irrigation Department or any local authority, and which has not been declared by regulation under that subsection to be suitable for such traffic, if the use of such vehicle on such highway has been authorized by a permit issued by the Director of Highways or a Director of Works or the Director of Irrigation or the Chairman or Mayor of the local authority or any officer authorized in that behalf by that Director, Chairman or Mayor, as the case may be, on the ground that such use is necessary-(a) for the purpose of carrying goods belonging to or intended for the exclusive use of the State service;(b) for the purpose of carrying furniture or household goods to or from any premises to which such highway is the only means of access ;(c) for the purpose of proceeding to any other highway which has been declared by regulation to be suitable for such traffic;(d) for the purpose of proceeding to or returning from places of pilgrimage; or(e) for such other purpose as may be prescribed."
part8,Restriction of motor traffic on highways outside Colombo,144,2,a,,for the purpose of carrying goods belonging to or intended for the exclusive use of the State service;
part8,Restriction of motor traffic on highways outside Colombo,144,2,b,,for the purpose of carrying furniture or household goods to or from any premises to which such highway is the only means of access ;
part8,Restriction of motor traffic on highways outside Colombo,144,2,c,,for the purpose of proceeding to any other highway which has been declared by regulation to be suitable for such traffic;
part8,Restriction of motor traffic on highways outside Colombo,144,2,d,,for the purpose of proceeding to or returning from places of pilgrimage; or
part8,Restriction of motor traffic on highways outside Colombo,144,2,e,,for such other purpose as may be prescribed.
part8,Condition of motor vehicles.,145,,,,"No motor vehicle shall be used on any highway unless it is in all respects in such a condition that it will not cause or be likely to cause, danger to any person in the vehicle or on the highway or using the highway, or to any property on or adjoining the highway"
part8,Regulations as to lights on motor vehicle,146,1,,,"Where the Minister is satisfied that any highway or part of a highway is adequately lighted for motor traffic by street lamps, regulations may be made prohibiting the use, on that highway, or part of a highway, of undimmed headlights; and on any highway or part of a highway in respect of which such regulations have been made, no headlight throwing its rays forward shall, so long as the street lamps are alight, be used on a motor vehicle unless the glare of such headlight is effectively dimmed or prevented in such manner or by such device as may be prescribed."
part8,Regulations as to lights on motor vehicle,146,2,,,"Where the Minister is satisfied that a device which effectively prevents glare but provides sufficient light for safe driving can be procured in Sri Lanka at a reasonable price, regulations may be made requiring all motor vehicles to be fitted with such device ; and where such regulations have been made, no lamp throwing its rays forward shall be used on a motor vehicle on any highway at night unless it is fitted with such device."
part8,Motor vehicles to be driven in accordance with section 148.,147,1,,,No person shall drive a motor vehicle on a highway in contravention of any of the provisions of section 148.
part8,Motor vehicles to be driven in accordance with section 148.,147,2,,,It shall not be a sufficient defence for the driver of a motor vehicle in any prosecution entered against him for a contravention of any of the provisions of section 148 to prove that he has complied with the provisions of section 153.
part8,"Rules of the road,",148,1,,,A motor vehicle meeting or being overtaken by other traffic shall be kept to the left or near side of the road.
part8,"Rules of the road,",148,2,,,A motor vehicle being overtaken by other traffic shall be driven so as to allow such other traffic to pass it.
part8,"Rules of the road,",148,3,,,A motor vehicle shall not be driven so as to overtake other traffic unless the driver of the vehicle has a clear and unobstructed view of the road ahead of him.
part8,"Rules of the road,",148,4,,,A motor vehicle overtaking other traffic shall be kept on the right or off side of such other traffic :
part8,"Rules of the road,",148,4,,,"Provided, however, that a motor vehicle may pass or overtake a tram car, or an animal which is being led or driven, on the side which appears to the driver of the motor vehicle to be the safer side at that time."
part8,"Rules of the road,",148,5,,,"A motor vehicle shall not be driven alongside of or overtake, other traffic proceeding in the same direction, in such manner as to obstruct any traffic proceeding in the opposite direction."
part8,"Rules of the road,",148,6,,,"A motor vehicle shall not be driven so as to cross or commence to cross a highway, or be turned in a highway, in such manner as to obstruct any traffic on the highway."
part8,"Rules of the road,",148,7,,,"A motor vehicle proceeding from a place which is not a highway into a highway, or from a highway into a place which is not a highway, shall not be driven in such manner as to obstruct any traffic on the highway."
part8,"Rules of the road,",148,8,,,A motor vehicle proceeding from any highway to any other highway shall not be driven in such manner as to obstruct any traffic on such other highway.
part8,"Rules of the road,",148,9,,,"A motor vehicle which, at the intersection of two or more highways, turns into or crosses the highway declared and indicated by a notice under section 150 to be the main road shall not be driven in such manner as to obstruct any traffic on that main road."
part8,"Rules of the road,",148,10,,,"Where two or more motor vehicles approach, or arrive at, the intersection of two or more highways at the same time from different directions, and any two or more of the drivers thereof indicate their intention to drive along the same part of the area of intersection, then, if traffic is not regulated at that intersection by a police officer or by means of light signals or of notices under section 150, no such motor vehicle shall be driven along that part of the area of intersection until any other such motor vehicle coming from the right or off side, has passed it."
part8,"Rules of the road,",148,11,,,"Where two or more motor vehicles approach each other on a narrow highway, each of such vehicles shall be made to slow down for the purpose of allowing safe passage to the other vehicles or to any other traffic on the highway."
part8,"Rules of the road,",148,12,,,Unless otherwise directed by a police officer on duty a motor vehicle turning to the left from any highway into any other highway shall be kept as near as possible to the left edge of the highway in the manner indicated in the following diagram :-
part8,"Rules of the road,",148,13,,,"Unless otherwise directed by a police officer on duty, a motor vehicle turning to the right from any highway into any other highway, shall, wherever practicable, be driven in the manner indicated in the following diagram:-"
part8,General duty of driver to accidents,149,1,,,"Notwithstanding anything contained in section 148, it shall be the duty of the driver of every motor vehicle on a highway to take such action as may be necessary to avoid any accident."
part8,General duty of driver to accidents,149,2,,,The breach by the driver of any motor vehicle on a highway of any of the provisions of section 148 shall not be deemed to exonerate the driver of any other motor vehicle on the highway at that time from any breach of the duty imposed on him by subsection (1).
part8,Declaration of main roads.,150,1,,,Regulations may be made declaring which of two or more intersecting highways shall be deemed to be the main road.
part8,Declaration of main roads.,150,2,,,"Warning notices, in such form as may be prescribed, shall be exhibited and maintained by the licensing authority at suitable places on intersecting highways for the purpose of indicating each main road declared under this section."
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,,,"No person shall drive a motor vehicle on a highway after he has consumed alcohol or any drug.(1A) NO person shall drive any omnibus or hiring car or any other vehicle intended for the carriage of persons for fee or reward on a highway after he has consumed alcohol or any drug.(1B) Any person who drives a motor vehicle on a highway after he has consumed alcohol or any drug and thereby causes death or injury to any person, shall be guilty of an offence under this Act.(1C)(a) Where a police officer suspects that the driver of a motor vehicle on a highway has consumed alcohol he may require such person to submit himself immediately to a breath test for alcohol and that person shall comply with such requirement.(b) Where a breath test for alcohol reveals that such person has consumed alcohol or where such person refuses to submit himself to such test it shall be presumed that such person has consumed alcohol, unless evidence to the contrary has been adduced.(c) Where a police officer suspects that the driver of a motor vehicle on a highway has consumed any drug it shall be lawful for the police officer to produce such person before a Government medical officer for examination and that person shall comply with such requirements.(d) The report of a Government medical officer to the effect that the driver of a motor vehicle on a highway has consumed any drug shall be sufficient evidence of the fact that such person has consumed any drug unless evidence to the contrary has been adduced.(e) Where such person refuses to submit himself to any such examination by the Government medical officer it shall be presumed that he was driving after the consumption of drugs unless evidence to the contrary has been adduced. may be made(1D) Regulations prescribing-(i) the mode and manner in which the breath test for alcohol shall be conducted;(ii) the concentration of alcohol in a person's blood at or above which a person shall be deemed to have consumed alcohol;(iii) the mode and manner in which any examination may be conducted to ascertain whether a driver of a motor vehicle has consumed any drug; and(iv) the concentration of any drug in a person’s blood at or above which a person shall be deemed to have consumed any drug."
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1A,,(1A) NO person shall drive any omnibus or hiring car or any other vehicle intended for the carriage of persons for fee or reward on a highway after he has consumed alcohol or any drug.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1B,,"(1B) Any person who drives a motor vehicle on a highway after he has consumed alcohol or any drug and thereby causes death or injury to any person, shall be guilty of an offence under this Act."
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1C,,"(1C)(a) Where a police officer suspects that the driver of a motor vehicle on a highway has consumed alcohol he may require such person to submit himself immediately to a breath test for alcohol and that person shall comply with such requirement.(b) Where a breath test for alcohol reveals that such person has consumed alcohol or where such person refuses to submit himself to such test it shall be presumed that such person has consumed alcohol, unless evidence to the contrary has been adduced.(c) Where a police officer suspects that the driver of a motor vehicle on a highway has consumed any drug it shall be lawful for the police officer to produce such person before a Government medical officer for examination and that person shall comply with such requirements.(d) The report of a Government medical officer to the effect that the driver of a motor vehicle on a highway has consumed any drug shall be sufficient evidence of the fact that such person has consumed any drug unless evidence to the contrary has been adduced.(e) Where such person refuses to submit himself to any such examination by the Government medical officer it shall be presumed that he was driving after the consumption of drugs unless evidence to the contrary has been adduced. may be made"
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1C,a,Where a police officer suspects that the driver of a motor vehicle on a highway has consumed alcohol he may require such person to submit himself immediately to a breath test for alcohol and that person shall comply with such requirement.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1C,b,"Where a breath test for alcohol reveals that such person has consumed alcohol or where such person refuses to submit himself to such test it shall be presumed that such person has consumed alcohol, unless evidence to the contrary has been adduced."
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1C,c,Where a police officer suspects that the driver of a motor vehicle on a highway has consumed any drug it shall be lawful for the police officer to produce such person before a Government medical officer for examination and that person shall comply with such requirements.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1C,d,The report of a Government medical officer to the effect that the driver of a motor vehicle on a highway has consumed any drug shall be sufficient evidence of the fact that such person has consumed any drug unless evidence to the contrary has been adduced.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1C,e,Where such person refuses to submit himself to any such examination by the Government medical officer it shall be presumed that he was driving after the consumption of drugs unless evidence to the contrary has been adduced. may be made
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1D,,(1D) Regulations prescribing-(i) the mode and manner in which the breath test for alcohol shall be conducted;(ii) the concentration of alcohol in a person's blood at or above which a person shall be deemed to have consumed alcohol;(iii) the mode and manner in which any examination may be conducted to ascertain whether a driver of a motor vehicle has consumed any drug; and(iv) the concentration of any drug in a person’s blood at or above which a person shall be deemed to have consumed any drug.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1D,i,the mode and manner in which the breath test for alcohol shall be conducted;
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1D,ii,the concentration of alcohol in a person's blood at or above which a person shall be deemed to have consumed alcohol;
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1D,iii,the mode and manner in which any examination may be conducted to ascertain whether a driver of a motor vehicle has consumed any drug; and
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,1,1D,iv,the concentration of any drug in a person’s blood at or above which a person shall be deemed to have consumed any drug.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,2,,,No person shall drive a motor vehicle on a highway recklessly or in a dangerous manner or at a dangerous speed.
part8,"Driving after the consumption of alcohol or drugs, and reckless or negligent driving.[2,31 of 1979.]",151,3,,,No person shall drive a motor vehicle on a highway negligently or without reasonable consideration for other persons using the highway.
part8,Position of driver when driving motor vehicles.,152,1,,,No person shall drive a motor vehicle on a highway when he is in such a position that he has not or cannot have full control of the vehicle or a full and unobstructed view of the highway and the traffic ahead of the motor vehicle.
part8,Position of driver when driving motor vehicles.,152,2,,,The driver of a motor vehicle on a highway shall not permit any person to sit beside him in any position which obstructs or is likely to obstruct the view of the highway and the traffic ahead of the motor vehicle or which hinders or is likely to hinder the steering or the control of the vehicle.
part8,Position of driver when driving motor vehicles.,152,3,,,"The driver of a motor vehicle shall not permit any person to sit or stand on the right hand side of the driver's seat if the vehicle is steered from the right or off side thereof, or on the left hand side of that seat if the vehicle is steered from the left or near side thereof."
part8,Signals by drivers.,153,1,,,"The driver of a motor vehicle shall, before commencing to turn to, or change direction towards, the right, extend his right arm and hand horizontally straight out from the right or off side with the palm turned to the front, so as to be visible to the drivers of all vehicles concerned, in the manner indicated in the following sketch :"
part8,Signals by drivers.,153,2,,,"The driver of a motor vehicle may if he thinks fit-(a) in order to signal to an overtaking vehicle not to attempt to pass, extend his right arm and hand horizontally straight out from the right or off side of the motor vehicle, with the palm turned downwards, and move the arm up and down in the manner indicated in the following sketch :(b) in order to signal to an overtaking vehicle to pass, extend his right arm and hand below the level of the shoulder from the right or off side of the motor vehicle with the palm turned to the front, and move the arm backwards and forwards in the manner indicated in the following sketch :"
part8,Signals by drivers.,153,2,a,,"in order to signal to an overtaking vehicle not to attempt to pass, extend his right arm and hand horizontally straight out from the right or off side of the motor vehicle, with the palm turned downwards, and move the arm up and down in the manner indicated in the following sketch :"
part8,Signals by drivers.,153,2,b,,"in order to signal to an overtaking vehicle to pass, extend his right arm and hand below the level of the shoulder from the right or off side of the motor vehicle with the palm turned to the front, and move the arm backwards and forwards in the manner indicated in the following sketch :"
part8,Signals by drivers.,153,3,,,"When approaching a police officer on duty at the intersection of two or more highways, the driver of a motor vehicle shall extend his arm, in the direction in which he wishes to proceed, so as to be visible to the police officer."
part8,Signals by drivers.,153,4,,,"Regulations may be made requiring or authorizing the use of any signals other than those referred to in subsections (1), (2) and (3)."
part8,Signals by drivers.,153,5,,,"All or any of the signals, the use of which is required or authorized by this section or by regulations under subsection (4), may be given by any mechanical or illuminated device of a type approved by the Commissioner."
part8,Reversing of motor vehicles,154,,,,The driver of a motor vehicle shall not reverse the vehicle or permit it to travel backwards on a highway for a longer distance than may be necessary for the purpose of turning that vehicle or for any other reasonable purpose
part8,Sound warnings.,155,1,,,"The driver of a motor vehicle on a highway shall give audible and sufficient warning of the approach or position of the motor vehicle by sounding an efficient instrument whenever such warning is necessary for safety ; Provided, however, that when a motor vehicle is stationary on a highway, no warning instrument affixed to that vehicle shall be sounded except for the purpose of preventing an accident or ensuring the safety of the vehicle or its occupants."
part8,Sound warnings.,155,2,,,"No whistle or horn, other than a horn sounding a single note, shall, for the purposes of subsection (1), be sounded on any motor vehicle on any highway within the limits of an urban area."
part8,Sound warnings.,155,3,,,"Regulations may be made prohibiting or restricting the use, for the purposes of subsection (1), of all warning instruments or any specified instrument, in any urban area or specified part thereof during any specified hours of the day."
part8,Sound warnings.,155,4,,,"In any area in respect of which any regulation has been made under subsection(3), no person shall, notwithstanding the provisions of subsection (1), sound any warning instrument in contravention of that regulation"
part8,"Riding on running boards, &c, of motor vehicles",156,,,,"The driver of any motor vehicle on a highway or, in the case of an omnibus, the, conductor, shall not permit any person to ride, and no person shall ride, on the running boards, wings or fenders or on the outside of the motor vehicle except on a properly constructed seat or except for the purpose of testing the vehicle during or after repairs."
part8,Riding in omnibuses,156A,,,,"No conductor of an omnibus on a highway shall permit any passenger to ride, and no passenger shall ride, in any omnibus except in a seat provided for the use of passengers or in the gangway provided between two rows of seats in a single-decked omnibus, or in the gangway provided between two rows of seats in the lower deck of a double-decked omnibus"
part8,Number of persons in front seats of hiring cars and private cars,157,,,,The driver of a hiring car on a highway or the owner or driver of a private car on a highway shall not cause or permit more than two persons in addition to the driver to ride in the front seat or seats of the car.
